record_time,pressure,pressure_lag_1,pressure_lag_2
2023-01-02 11:18:00,0.67702,0.647873,0.623273
2023-01-02 11:20:00,0.730258,0.67702,0.647873
2023-01-02 11:22:00,0.697284,0.730258,0.67702
2023-01-02 11:22:00,0.563715,0.697284,0.730258
2023-01-02 11:26:00,0.663689,0.563715,0.697284
2023-01-02 11:28:00,0.520714,0.663689,0.563715
2023-01-02 11:32:00,0.658531,0.520714,0.663689
2023-01-02 11:32:00,0.601115,0.658531,0.520714
2023-01-02 11:34:00,0.653768,0.601115,0.658531
2023-01-02 11:34:00,0.608421,0.653768,0.601115
2023-01-02 11:34:00,0.707707,0.608421,0.653768
2023-01-02 11:36:00,0.690413,0.707707,0.608421
2023-01-02 11:36:00,0.647645,0.690413,0.707707
2023-01-02 11:40:00,0.557579,0.647645,0.690413
2023-01-02 11:42:00,0.701952,0.557579,0.647645
2023-01-02 11:42:00,0.579492,0.701952,0.557579
2023-01-02 11:46:00,0.543897,0.579492,0.701952
2023-01-02 11:46:00,0.636862,0.543897,0.579492
2023-01-02 11:48:00,0.559387,0.636862,0.543897
2023-01-02 11:50:00,0.610278,0.559387,0.636862
2023-01-02 11:50:00,0.602666,0.610278,0.559387
2023-01-02 11:52:00,0.546219,0.602666,0.610278
2023-01-02 11:56:00,0.500692,0.546219,0.602666
2023-01-02 11:56:00,0.588936,0.500692,0.546219
2023-01-02 11:58:00,0.575973,0.588936,0.500692
2023-01-02 12:00:00,0.5153,0.575973,0.588936
2023-01-02 12:02:00,0.57667,0.5153,0.575973
2023-01-02 12:02:00,0.58963,0.57667,0.5153
2023-01-02 12:08:00,0.566923,0.58963,0.57667
2023-01-02 12:08:00,0.526333,0.566923,0.58963
2023-01-02 12:12:00,0.595087,0.526333,0.566923
2023-01-02 12:14:00,0.570207,0.595087,0.526333
2023-01-02 12:16:00,0.509645,0.570207,0.595087
2023-01-02 12:28:00,0.555139,0.574172,0.507516
2023-01-02 12:30:00,0.463749,0.555139,0.574172
2023-01-02 12:30:00,0.532601,0.463749,0.555139
2023-01-02 12:34:00,0.4867,0.532601,0.463749
2023-01-02 12:36:00,0.531052,0.4867,0.532601
2023-01-02 12:38:00,0.566777,0.531052,0.4867
2023-01-02 12:38:00,0.517818,0.566777,0.531052
2023-01-02 12:40:00,0.480532,0.517818,0.566777
2023-01-02 12:44:00,0.469996,0.453834,0.462816
2023-01-02 12:48:00,0.423628,0.469996,0.453834
2023-01-02 12:50:00,0.506146,0.423628,0.469996
2023-01-02 12:52:00,0.417178,0.506146,0.423628
2023-01-02 12:54:00,0.389009,0.417178,0.506146
2023-01-02 12:54:00,0.479564,0.389009,0.417178
2023-01-02 12:58:00,0.479678,0.479564,0.389009
2023-01-02 13:02:00,0.483291,0.479678,0.479564
2023-01-02 13:04:00,0.434063,0.483291,0.479678
2023-01-02 13:04:00,0.478256,0.434063,0.483291
2023-01-02 13:06:00,0.421057,0.478256,0.434063
2023-01-02 13:08:00,0.495289,0.421057,0.478256
2023-01-02 13:20:00,0.446517,0.495289,0.421057
2023-01-02 13:22:00,0.400366,0.446517,0.495289
2023-01-02 13:26:00,0.401498,0.400366,0.446517
2023-01-02 13:26:00,0.347507,0.401498,0.400366
2023-01-02 13:28:00,0.346186,0.347507,0.401498
2023-01-02 13:30:00,0.430971,0.346186,0.347507
2023-01-02 13:30:00,0.285937,0.430971,0.346186
2023-01-02 13:32:00,0.452562,0.285937,0.430971
2023-01-02 13:32:00,0.502235,0.452562,0.285937
2023-01-02 13:34:00,0.457073,0.502235,0.452562
2023-01-02 13:36:00,0.487478,0.457073,0.502235
2023-01-02 13:42:00,0.415619,0.487478,0.457073
2023-01-02 13:42:00,0.398469,0.415619,0.487478
2023-01-02 13:46:00,0.441993,0.398469,0.415619
2023-01-02 13:48:00,0.386012,0.441993,0.398469
2023-01-02 13:50:00,0.422739,0.386012,0.441993
2023-01-02 13:54:00,0.371951,0.422739,0.386012
2023-01-02 13:56:00,0.387468,0.371951,0.422739
2023-01-02 13:56:00,0.374657,0.387468,0.371951
2023-01-02 13:58:00,0.422,0.374657,0.387468
2023-01-02 13:58:00,0.32555,0.422,0.374657
2023-01-02 14:00:00,0.286583,0.32555,0.422
2023-01-02 14:06:00,0.347362,0.286583,0.32555
2023-01-02 14:12:00,0.361879,0.347362,0.286583
2023-01-02 14:18:00,0.31373,0.361879,0.347362
2023-01-02 14:20:00,0.311307,0.31373,0.361879
2023-01-02 14:20:00,0.335737,0.311307,0.31373
2023-01-02 14:22:00,0.359844,0.335737,0.311307
2023-01-02 14:26:00,0.36333,0.359844,0.335737
2023-01-02 14:28:00,0.273072,0.36333,0.359844
2023-01-02 14:32:00,0.310588,0.273072,0.36333
2023-01-02 14:32:00,0.360597,0.310588,0.273072
2023-01-02 14:34:00,0.280528,0.360597,0.310588
2023-01-02 14:36:00,2.5,0.280528,0.360597
2023-01-02 14:38:00,0.309448,2.5,0.280528
2023-01-02 14:42:00,0.336426,0.309448,2.5
2023-01-02 14:44:00,0.269101,0.336426,0.309448
2023-01-02 14:44:00,0.288548,0.269101,0.336426
2023-01-02 14:50:00,0.307224,0.288548,0.269101
2023-01-02 14:52:00,0.296626,0.307224,0.288548
2023-01-02 14:54:00,0.234492,0.296626,0.307224
2023-01-02 14:56:00,0.328414,0.234492,0.296626
2023-01-02 14:56:00,0.329375,0.328414,0.234492
2023-01-02 14:58:00,0.243838,0.329375,0.328414
2023-01-02 15:02:00,0.223258,0.243838,0.329375
2023-01-02 15:06:00,0.274154,0.223258,0.243838
2023-01-02 15:06:00,0.320874,0.274154,0.223258
2023-01-02 15:08:00,0.229045,0.320874,0.274154
2023-01-02 15:10:00,0.237331,0.229045,0.320874
2023-01-02 15:10:00,0.297519,0.237331,0.229045
2023-01-02 15:12:00,0.233687,0.297519,0.237331
2023-01-02 15:12:00,0.316712,0.233687,0.297519
2023-01-02 15:16:00,0.359581,0.316712,0.233687
2023-01-02 15:20:00,0.248832,0.359581,0.316712
2023-01-02 15:22:00,0.258385,0.248832,0.359581
2023-01-02 15:24:00,0.337555,0.258385,0.248832
2023-01-02 15:24:00,0.278996,0.337555,0.258385
2023-01-02 15:26:00,0.243149,0.278996,0.337555
2023-01-02 15:32:00,0.305131,0.243149,0.278996
2023-01-02 15:34:00,2.5,0.305131,0.243149
2023-01-02 15:38:00,0.324778,2.5,0.305131
2023-01-02 15:38:00,0.339931,0.324778,2.5
2023-01-02 15:44:00,0.258286,0.339931,0.324778
2023-01-02 15:48:00,0.39306,0.258286,0.339931
2023-01-02 15:50:00,0.345318,0.39306,0.258286
2023-01-02 15:50:00,0.39528,0.345318,0.39306
2023-01-02 15:52:00,0.349411,0.39528,0.345318
2023-01-02 15:52:00,0.307696,0.349411,0.39528
2023-01-02 15:54:00,0.317001,0.307696,0.349411
2023-01-02 15:58:00,0.300471,0.317001,0.307696
2023-01-02 15:58:00,0.256447,0.300471,0.317001
2023-01-02 15:58:00,0.313738,0.256447,0.300471
2023-01-02 16:00:00,0.278414,0.313738,0.256447
2023-01-02 16:02:00,0.325706,0.278414,0.313738
2023-01-02 16:04:00,0.319516,0.325706,0.278414
2023-01-02 16:06:00,0.417017,0.319516,0.325706
2023-01-02 16:06:00,0.342615,0.417017,0.319516
2023-01-02 16:10:00,0.390498,0.342615,0.417017
2023-01-02 16:12:00,0.267891,0.390498,0.342615
2023-01-02 16:16:00,0.247773,0.267891,0.390498
2023-01-02 16:24:00,0.336907,0.34693,0.356937
2023-01-02 16:24:00,0.309147,0.336907,0.34693
2023-01-02 16:26:00,0.409045,0.309147,0.336907
2023-01-02 16:28:00,0.390691,0.409045,0.309147
2023-01-02 16:28:00,0.272646,0.390691,0.409045
2023-01-02 16:28:00,0.371463,0.272646,0.390691
2023-01-02 16:30:00,0.383804,0.371463,0.272646
2023-01-02 16:32:00,0.397942,0.383804,0.371463
2023-01-02 16:36:00,2.5,0.397942,0.383804
2023-01-02 16:38:00,0.401936,2.5,0.397942
2023-01-02 16:40:00,0.43075,0.401936,2.5
2023-01-02 16:40:00,0.407097,0.43075,0.401936
2023-01-02 16:42:00,0.354434,0.407097,0.43075
2023-01-02 16:52:00,0.430135,0.354434,0.407097
2023-01-02 16:56:00,0.35778,0.430135,0.354434
2023-01-02 16:58:00,0.360756,0.35778,0.430135
2023-01-02 16:58:00,0.417472,0.360756,0.35778
2023-01-02 17:02:00,0.429781,0.417472,0.360756
2023-01-02 17:04:00,0.262568,0.429781,0.417472
2023-01-02 17:06:00,0.380803,0.262568,0.429781
2023-01-02 17:08:00,0.38797,0.380803,0.262568
2023-01-02 17:08:00,0.532851,0.38797,0.380803
2023-01-02 17:12:00,0.334962,0.532851,0.38797
2023-01-02 17:14:00,0.439308,0.334962,0.532851
2023-01-02 17:14:00,0.383991,0.439308,0.334962
2023-01-02 17:16:00,0.485574,0.383991,0.439308
2023-01-02 17:16:00,0.457988,0.485574,0.383991
2023-01-02 17:18:00,0.453354,0.457988,0.485574
2023-01-02 17:18:00,0.41457,0.453354,0.457988
2023-01-02 17:24:00,0.43754,0.41457,0.453354
2023-01-02 17:26:00,0.453514,0.43754,0.41457
2023-01-02 17:26:00,0.491616,0.453514,0.43754
2023-01-02 17:30:00,0.494545,0.491616,0.453514
2023-01-02 17:30:00,0.499648,0.494545,0.491616
2023-01-02 17:32:00,0.550885,0.499648,0.494545
2023-01-02 17:34:00,0.441135,0.550885,0.499648
2023-01-02 17:34:00,0.512162,0.441135,0.550885
2023-01-02 17:36:00,0.432193,0.512162,0.441135
2023-01-02 17:38:00,0.518453,0.432193,0.512162
2023-01-02 17:40:00,0.511394,0.518453,0.432193
2023-01-02 17:54:00,0.546268,0.511394,0.518453
2023-01-02 18:02:00,0.540581,0.429654,0.496112
2023-01-02 18:04:00,0.475252,0.540581,0.429654
2023-01-02 18:06:00,0.600582,0.475252,0.540581
2023-01-02 18:06:00,0.563421,0.600582,0.475252
2023-01-02 18:08:00,0.555612,0.563421,0.600582
2023-01-02 18:12:00,0.517761,0.555612,0.563421
2023-01-02 18:12:00,0.557914,0.517761,0.555612
2023-01-02 18:14:00,0.519452,0.557914,0.517761
2023-01-02 18:18:00,0.601379,0.519452,0.557914
2023-01-02 18:20:00,0.552901,0.601379,0.519452
2023-01-02 18:20:00,0.552524,0.552901,0.601379
2023-01-02 18:20:00,0.599669,0.552524,0.552901
2023-01-02 18:28:00,0.592415,0.599669,0.552524
2023-01-02 18:28:00,0.526482,0.592415,0.599669
2023-01-02 18:30:00,0.611332,0.526482,0.592415
2023-01-02 18:32:00,0.526448,0.611332,0.526482
2023-01-02 18:36:00,0.499187,0.526448,0.611332
2023-01-02 18:38:00,0.678384,0.499187,0.526448
2023-01-02 18:38:00,0.679905,0.678384,0.499187
2023-01-02 18:40:00,0.59206,0.679905,0.678384
2023-01-02 18:42:00,0.63473,0.59206,0.679905
2023-01-02 18:44:00,0.640045,0.63473,0.59206
2023-01-02 18:44:00,0.6658,0.640045,0.63473
2023-01-02 18:46:00,0.546766,0.6658,0.640045
2023-01-02 18:46:00,0.648441,0.546766,0.6658
2023-01-02 18:46:00,0.600018,0.648441,0.546766
2023-01-02 18:50:00,0.591609,0.600018,0.648441
2023-01-02 18:50:00,0.613546,0.591609,0.600018
2023-01-02 18:52:00,0.641751,0.613546,0.591609
2023-01-02 18:52:00,0.597363,0.641751,0.613546
2023-01-02 18:54:00,0.688711,0.597363,0.641751
2023-01-02 18:54:00,0.606449,0.688711,0.597363
2023-01-02 18:56:00,0.742678,0.606449,0.688711
2023-01-02 18:58:00,0.629375,0.742678,0.606449
2023-01-02 19:00:00,0.613115,0.629375,0.742678
2023-01-02 19:00:00,0.621893,0.613115,0.629375
2023-01-02 19:04:00,0.558997,0.621893,0.613115
2023-01-02 19:04:00,0.566958,0.558997,0.621893
2023-01-02 19:06:00,0.719945,0.566958,0.558997
2023-01-02 19:08:00,0.638254,0.719945,0.566958
2023-01-02 19:08:00,0.651114,0.638254,0.719945
2023-01-02 19:10:00,0.677915,0.651114,0.638254
2023-01-02 19:12:00,0.559342,0.677915,0.651114
2023-01-02 19:14:00,0.729812,0.559342,0.677915
2023-01-02 19:14:00,0.706106,0.729812,0.559342
2023-01-02 19:16:00,0.671099,0.706106,0.729812
2023-01-02 19:16:00,0.6108,0.671099,0.706106
2023-01-02 19:16:00,0.551015,0.6108,0.671099
2023-01-02 19:18:00,0.692245,0.551015,0.6108
2023-01-02 19:20:00,0.549961,0.692245,0.551015
2023-01-02 19:20:00,0.61932,0.549961,0.692245
2023-01-02 19:26:00,0.639023,0.61932,0.549961
2023-01-02 19:32:00,0.653709,0.639023,0.61932
2023-01-02 19:32:00,0.736063,0.653709,0.639023
2023-01-02 19:38:00,0.74772,0.736063,0.653709
2023-01-02 19:42:00,0.649594,0.74772,0.736063
2023-01-02 19:44:00,0.655086,0.649594,0.74772
2023-01-02 19:46:00,0.669606,0.655086,0.649594
2023-01-02 19:48:00,0.68184,0.669606,0.655086
2023-01-02 19:48:00,0.669108,0.68184,0.669606
2023-01-02 19:50:00,0.730651,0.669108,0.68184
2023-01-02 19:54:00,0.629369,0.730651,0.669108
2023-01-02 19:54:00,0.652055,0.629369,0.730651
2023-01-02 19:56:00,0.629789,0.652055,0.629369
2023-01-02 19:56:00,0.68478,0.629789,0.652055
2023-01-02 19:56:00,0.784965,0.68478,0.629789
2023-01-02 19:58:00,0.676619,0.784965,0.68478
2023-01-02 20:04:00,0.779085,0.722922,0.722288
2023-01-02 20:06:00,0.714551,0.779085,0.722922
2023-01-02 20:08:00,0.759348,0.714551,0.779085
2023-01-02 20:08:00,0.816833,0.759348,0.714551
2023-01-02 20:10:00,0.58752,0.816833,0.759348
2023-01-02 20:10:00,0.678551,0.58752,0.816833
2023-01-02 20:12:00,0.692036,0.678551,0.58752
2023-01-02 20:12:00,0.708149,0.692036,0.678551
2023-01-02 20:20:00,0.612742,0.708149,0.692036
2023-01-02 20:22:00,0.670887,0.612742,0.708149
2023-01-02 20:26:00,0.717522,0.670887,0.612742
2023-01-02 20:30:00,0.6975,0.717522,0.670887
2023-01-02 20:32:00,0.7093,0.6975,0.717522
2023-01-02 20:32:00,0.654815,0.7093,0.6975
2023-01-02 20:34:00,0.670793,0.654815,0.7093
2023-01-02 20:36:00,0.651645,0.670793,0.654815
2023-01-02 20:38:00,0.784392,0.651645,0.670793
2023-01-02 20:40:00,0.618763,0.784392,0.651645
2023-01-02 20:42:00,0.713074,0.618763,0.784392
2023-01-02 20:46:00,0.63551,0.713074,0.618763
2023-01-02 20:46:00,0.729676,0.63551,0.713074
2023-01-02 20:48:00,0.688488,0.729676,0.63551
2023-01-02 20:48:00,0.743972,0.688488,0.729676
2023-01-02 20:50:00,0.787622,0.743972,0.688488
2023-01-02 20:52:00,0.734496,0.787622,0.743972
2023-01-02 20:54:00,0.647273,0.734496,0.787622
2023-01-02 20:56:00,0.695223,0.647273,0.734496
2023-01-02 20:58:00,0.7373,0.695223,0.647273
2023-01-02 21:00:00,0.670028,0.7373,0.695223
2023-01-02 21:00:00,0.64461,0.670028,0.7373
2023-01-02 21:04:00,0.661006,0.64461,0.670028
2023-01-02 21:04:00,0.667402,0.661006,0.64461
2023-01-02 21:06:00,0.653552,0.667402,0.661006
2023-01-02 21:10:00,0.697598,0.653552,0.667402
2023-01-02 21:10:00,0.661709,0.697598,0.653552
2023-01-02 21:18:00,0.625463,0.661709,0.697598
2023-01-02 21:20:00,0.677578,0.625463,0.661709
2023-01-02 21:24:00,0.640989,0.677578,0.625463
2023-01-02 21:26:00,0.652418,0.640989,0.677578
2023-01-02 21:26:00,0.598033,0.652418,0.640989
2023-01-02 21:26:00,0.657922,0.598033,0.652418
2023-01-02 21:28:00,0.721278,0.657922,0.598033
2023-01-02 21:30:00,0.520827,0.721278,0.657922
2023-01-02 21:32:00,0.682567,0.520827,0.721278
2023-01-02 21:34:00,0.767642,0.682567,0.520827
2023-01-02 21:38:00,0.584646,0.767642,0.682567
2023-01-02 21:40:00,0.633828,0.584646,0.767642
2023-01-02 21:40:00,0.600236,0.633828,0.584646
2023-01-02 21:42:00,0.616367,0.600236,0.633828
2023-01-02 21:44:00,0.659406,0.616367,0.600236
2023-01-02 21:46:00,0.678951,0.659406,0.616367
2023-01-02 21:48:00,0.686528,0.678951,0.659406
2023-01-02 21:48:00,0.613431,0.686528,0.678951
2023-01-02 21:48:00,0.656547,0.613431,0.686528
2023-01-02 21:50:00,0.707416,0.656547,0.613431
2023-01-02 21:56:00,0.625232,0.707416,0.656547
2023-01-02 21:56:00,0.628568,0.625232,0.707416
2023-01-02 22:02:00,0.611127,0.628568,0.625232
2023-01-02 22:02:00,0.543645,0.611127,0.628568
2023-01-02 22:04:00,0.584099,0.543645,0.611127
2023-01-02 22:04:00,0.617149,0.584099,0.543645
2023-01-02 22:06:00,0.60023,0.617149,0.584099
2023-01-02 22:12:00,0.604173,0.60023,0.617149
2023-01-02 22:16:00,0.589105,0.604173,0.60023
2023-01-02 22:18:00,0.593076,0.589105,0.604173
2023-01-02 22:20:00,0.565277,0.593076,0.589105
2023-01-02 22:22:00,0.543603,0.565277,0.593076
2023-01-02 22:26:00,0.60233,0.543603,0.565277
2023-01-02 22:28:00,0.576816,0.60233,0.543603
2023-01-02 22:28:00,0.614133,0.576816,0.60233
2023-01-02 22:34:00,0.578395,0.614133,0.576816
2023-01-02 22:36:00,0.485499,0.578395,0.614133
2023-01-02 22:38:00,0.585409,0.485499,0.578395
2023-01-02 22:40:00,0.520619,0.585409,0.485499
2023-01-02 22:46:00,0.588475,0.520619,0.585409
2023-01-02 22:48:00,0.49294,0.588475,0.520619
2023-01-02 22:48:00,0.542466,0.49294,0.588475
2023-01-02 22:52:00,0.545472,0.542466,0.49294
2023-01-02 22:54:00,0.503274,0.545472,0.542466
2023-01-02 22:54:00,0.50404,0.503274,0.545472
2023-01-02 22:58:00,0.552336,0.50404,0.503274
2023-01-02 23:00:00,0.426816,0.552336,0.50404
2023-01-02 23:04:00,0.581184,0.426816,0.552336
2023-01-02 23:06:00,0.642285,0.581184,0.426816
2023-01-02 23:06:00,0.432517,0.642285,0.581184
2023-01-02 23:08:00,0.43298,0.432517,0.642285
2023-01-02 23:10:00,0.489137,0.43298,0.432517
2023-01-02 23:14:00,0.514858,0.489137,0.43298
2023-01-02 23:16:00,0.490657,0.514858,0.489137
2023-01-02 23:18:00,0.508671,0.490657,0.514858
2023-01-02 23:24:00,0.40079,0.457868,0.465087
2023-01-02 23:26:00,0.479337,0.40079,0.457868
2023-01-02 23:28:00,0.432315,0.479337,0.40079
2023-01-02 23:30:00,0.485647,0.432315,0.479337
2023-01-02 23:32:00,0.474598,0.485647,0.432315
2023-01-02 23:32:00,0.432284,0.474598,0.485647
2023-01-02 23:36:00,0.435104,0.432284,0.474598
2023-01-02 23:42:00,0.386393,0.435104,0.432284
2023-01-02 23:46:00,0.489874,0.386393,0.435104
2023-01-02 23:52:00,0.428933,0.489874,0.386393
2023-01-02 23:54:00,0.410576,0.428933,0.489874
2023-01-02 23:54:00,0.489146,0.410576,0.428933
2023-01-02 23:56:00,0.359855,0.489146,0.410576
2023-01-03 00:00:00,0.365782,0.359855,0.489146
2023-01-03 00:02:00,0.331169,0.365782,0.359855
2023-01-03 00:10:00,0.358695,0.331169,0.365782
2023-01-03 00:12:00,0.307047,0.358695,0.331169
2023-01-03 00:14:00,0.353986,0.307047,0.358695
2023-01-03 00:14:00,0.355418,0.353986,0.307047
2023-01-03 00:16:00,0.390783,0.355418,0.353986
2023-01-03 00:18:00,0.305754,0.390783,0.355418
2023-01-03 00:20:00,0.327299,0.305754,0.390783
2023-01-03 00:26:00,0.356981,0.327299,0.305754
2023-01-03 00:28:00,0.448038,0.356981,0.327299
2023-01-03 00:30:00,0.378768,0.448038,0.356981
2023-01-03 00:30:00,0.338008,0.378768,0.448038
2023-01-03 00:34:00,0.438809,0.338008,0.378768
2023-01-03 00:34:00,0.379936,0.438809,0.338008
2023-01-03 00:36:00,0.351892,0.379936,0.438809
2023-01-03 00:38:00,0.257959,0.351892,0.379936
2023-01-03 00:38:00,0.323246,0.257959,0.351892
2023-01-03 00:42:00,0.385504,0.323246,0.257959
2023-01-03 00:46:00,0.217858,0.385504,0.323246
2023-01-03 00:46:00,0.28333,0.217858,0.385504
2023-01-03 00:50:00,0.342119,0.28333,0.217858
2023-01-03 00:52:00,0.291959,0.342119,0.28333
2023-01-03 00:54:00,0.277068,0.291959,0.342119
2023-01-03 00:56:00,0.333415,0.277068,0.291959
2023-01-03 01:00:00,0.315614,0.333415,0.277068
2023-01-03 01:02:00,0.307125,0.315614,0.333415
2023-01-03 01:04:00,0.317882,0.307125,0.315614
2023-01-03 01:04:00,0.340964,0.317882,0.307125
2023-01-03 01:06:00,0.311308,0.340964,0.317882
2023-01-03 01:08:00,0.341475,0.311308,0.340964
2023-01-03 01:08:00,0.378186,0.341475,0.311308
2023-01-03 01:10:00,0.389208,0.378186,0.341475
2023-01-03 01:10:00,0.261756,0.389208,0.378186
2023-01-03 01:14:00,0.248945,0.261756,0.389208
2023-01-03 01:20:00,0.400239,0.248945,0.261756
2023-01-03 01:20:00,0.362799,0.400239,0.248945
2023-01-03 01:24:00,0.293619,0.321854,0.318897
2023-01-03 01:32:00,0.279262,0.293619,0.321854
2023-01-03 01:32:00,0.359673,0.279262,0.293619
2023-01-03 01:38:00,0.357086,0.359673,0.279262
2023-01-03 01:40:00,0.274041,0.357086,0.359673
2023-01-03 01:40:00,0.320826,0.274041,0.357086
2023-01-03 01:44:00,0.334749,0.320826,0.274041
2023-01-03 01:46:00,0.258572,0.334749,0.320826
2023-01-03 01:48:00,0.366267,0.258572,0.334749
2023-01-03 01:48:00,0.298181,0.366267,0.258572
2023-01-03 01:48:00,0.20765,0.298181,0.366267
2023-01-03 01:52:00,0.211918,0.20765,0.298181
2023-01-03 01:56:00,0.300145,0.211918,0.20765
2023-01-03 01:56:00,0.348204,0.300145,0.211918
2023-01-03 01:56:00,0.294898,0.348204,0.300145
2023-01-03 01:58:00,0.236666,0.294898,0.348204
2023-01-03 02:00:00,0.322962,0.236666,0.294898
2023-01-03 02:00:00,0.352899,0.322962,0.236666
2023-01-03 02:00:00,0.274301,0.352899,0.322962
2023-01-03 02:04:00,0.359719,0.274301,0.352899
2023-01-03 02:04:00,0.25847,0.359719,0.274301
2023-01-03 02:06:00,0.32081,0.25847,0.359719
2023-01-03 02:06:00,0.344564,0.32081,0.25847
2023-01-03 02:08:00,0.18403,0.344564,0.32081
2023-01-03 02:10:00,0.341353,0.18403,0.344564
2023-01-03 02:20:00,0.270378,0.411535,0.323929
2023-01-03 02:22:00,0.254142,0.270378,0.411535
2023-01-03 02:22:00,0.233747,0.254142,0.270378
2023-01-03 02:24:00,0.372045,0.233747,0.254142
2023-01-03 02:30:00,0.401847,0.372045,0.233747
2023-01-03 02:32:00,0.268881,0.401847,0.372045
2023-01-03 02:32:00,0.334272,0.268881,0.401847
2023-01-03 02:34:00,0.336772,0.334272,0.268881
2023-01-03 02:36:00,0.394601,0.336772,0.334272
2023-01-03 02:40:00,0.326467,0.394601,0.336772
2023-01-03 02:42:00,0.258475,0.326467,0.394601
2023-01-03 02:44:00,0.371808,0.258475,0.326467
2023-01-03 02:46:00,0.41393,0.371808,0.258475
2023-01-03 02:48:00,0.348492,0.41393,0.371808
2023-01-03 02:52:00,0.38932,0.348492,0.41393
2023-01-03 02:52:00,0.350421,0.38932,0.348492
2023-01-03 02:56:00,0.427079,0.350421,0.38932
2023-01-03 03:06:00,0.318631,0.427079,0.350421
2023-01-03 03:08:00,0.375166,0.318631,0.427079
2023-01-03 03:08:00,0.387764,0.375166,0.318631
2023-01-03 03:10:00,0.326942,0.387764,0.375166
2023-01-03 03:12:00,0.410124,0.326942,0.387764
2023-01-03 03:14:00,0.347482,0.410124,0.326942
2023-01-03 03:16:00,0.42701,0.347482,0.410124
2023-01-03 03:16:00,0.327497,0.42701,0.347482
2023-01-03 03:20:00,0.441802,0.327497,0.42701
2023-01-03 03:22:00,0.387417,0.441802,0.327497
2023-01-03 03:22:00,0.409933,0.387417,0.441802
2023-01-03 03:48:00,0.376887,0.474066,0.402994
2023-01-03 03:48:00,0.512477,0.376887,0.474066
2023-01-03 03:50:00,0.449022,0.512477,0.376887
2023-01-03 03:52:00,0.368898,0.449022,0.512477
2023-01-03 03:54:00,0.507139,0.368898,0.449022
2023-01-03 03:54:00,0.484928,0.507139,0.368898
2023-01-03 03:56:00,0.473186,0.484928,0.507139
2023-01-03 03:56:00,0.424452,0.473186,0.484928
2023-01-03 03:58:00,0.447875,0.424452,0.473186
2023-01-03 03:58:00,0.491477,0.447875,0.424452
2023-01-03 03:58:00,0.486395,0.491477,0.447875
2023-01-03 04:00:00,0.465269,0.486395,0.491477
2023-01-03 04:04:00,0.386205,0.465269,0.486395
2023-01-03 04:04:00,0.469193,0.386205,0.465269
2023-01-03 04:08:00,0.5118,0.469193,0.386205
2023-01-03 04:08:00,0.455864,0.5118,0.469193
2023-01-03 04:18:00,0.476155,0.455864,0.5118
2023-01-03 04:18:00,0.44974,0.476155,0.455864
2023-01-03 04:22:00,0.462669,0.44974,0.476155
2023-01-03 04:22:00,0.545167,0.462669,0.44974
2023-01-03 04:22:00,0.469097,0.545167,0.462669
2023-01-03 04:24:00,0.453957,0.469097,0.545167
2023-01-03 04:24:00,0.426374,0.453957,0.469097
2023-01-03 04:28:00,0.557236,0.426374,0.453957
2023-01-03 04:30:00,0.481675,0.557236,0.426374
2023-01-03 04:32:00,0.591513,0.481675,0.557236
2023-01-03 04:36:00,0.570178,0.591513,0.481675
2023-01-03 04:36:00,0.527352,0.570178,0.591513
2023-01-03 04:36:00,0.429731,0.527352,0.570178
2023-01-03 04:42:00,0.536179,0.429731,0.527352
2023-01-03 04:44:00,0.524184,0.536179,0.429731
2023-01-03 04:48:00,0.548888,0.524184,0.536179
2023-01-03 04:48:00,0.663763,0.548888,0.524184
2023-01-03 04:52:00,0.511093,0.663763,0.548888
2023-01-03 04:52:00,0.488681,0.511093,0.663763
2023-01-03 04:56:00,0.577606,0.488681,0.511093
2023-01-03 04:56:00,0.564525,0.577606,0.488681
2023-01-03 04:58:00,0.531581,0.564525,0.577606
2023-01-03 05:00:00,0.576217,0.531581,0.564525
2023-01-03 05:02:00,0.660884,0.576217,0.531581
2023-01-03 05:04:00,0.613338,0.660884,0.576217
2023-01-03 05:06:00,0.556207,0.613338,0.660884
2023-01-03 05:06:00,0.548903,0.556207,0.613338
2023-01-03 05:12:00,0.611041,0.548903,0.556207
2023-01-03 05:12:00,0.545395,0.611041,0.548903
2023-01-03 05:14:00,0.520064,0.545395,0.611041
2023-01-03 05:14:00,0.58541,0.520064,0.545395
2023-01-03 05:16:00,0.658622,0.58541,0.520064
2023-01-03 05:20:00,0.617795,0.658622,0.58541
2023-01-03 05:20:00,0.612617,0.617795,0.658622
2023-01-03 05:26:00,0.615719,0.612617,0.617795
2023-01-03 05:26:00,0.621867,0.615719,0.612617
2023-01-03 05:26:00,0.537077,0.621867,0.615719
2023-01-03 05:28:00,0.616629,0.537077,0.621867
2023-01-03 05:30:00,0.632066,0.616629,0.537077
2023-01-03 05:30:00,0.603942,0.632066,0.616629
2023-01-03 05:32:00,0.625671,0.603942,0.632066
2023-01-03 05:32:00,0.631531,0.625671,0.603942
2023-01-03 05:36:00,0.651421,0.631531,0.625671
2023-01-03 05:38:00,0.641392,0.651421,0.631531
2023-01-03 05:40:00,0.708903,0.641392,0.651421
2023-01-03 05:40:00,0.608709,0.708903,0.641392
2023-01-03 05:42:00,0.649846,0.608709,0.708903
2023-01-03 05:48:00,0.563814,0.649846,0.608709
2023-01-03 05:48:00,0.707081,0.563814,0.649846
